date,avg_power_kw,daily_energy_kwh
2007-04-22,1.5511902777777777,37.228566666666666
2007-04-23,0.7323375,17.5761
2007-04-24,0.716736111111111,17.201666666666664
2007-04-25,0.8778902777777778,21.069366666666667
2007-04-26,0.8857402777777778,21.257766666666665
2007-04-27,0.7599527777777778,18.238866666666667
2007-04-28,1.0827619047619048,25.986285714285714
2007-04-30,0.73059375,17.53425
2007-05-01,1.1554569444444445,27.730966666666667
2007-05-02,0.6968652777777777,16.724766666666667
2007-05-03,0.7571097222222223,18.170633333333335
2007-05-04,0.6931444444444445,16.635466666666666
2007-05-05,1.0854527777777778,26.050866666666668
2007-05-06,1.4597944444444444,35.035066666666665
2007-05-07,1.1414333333333333,27.394399999999997
2007-05-08,1.2425638888888888,29.82153333333333
2007-05-09,1.1567611111111111,27.76226666666667
2007-05-10,0.4915861111111111,11.798066666666667
2007-05-11,0.6799680555555555,16.319233333333333
2007-05-12,1.0010875000000001,24.026100000000003
2007-05-13,1.1352347222222223,27.245633333333338
2007-05-14,1.0192930555555555,24.463033333333332
2007-05-15,0.62805,15.0732
2007-05-16,1.1756555555555555,28.215733333333333
2007-05-17,0.8554277777777778,20.530266666666666
2007-05-18,1.1330069444444444,27.192166666666665
2007-05-19,0.9926680555555556,23.824033333333333
2007-05-20,1.3668944444444444,32.80546666666667
2007-05-21,0.7778208333333333,18.6677
2007-05-22,0.7867027777777779,18.88086666666667
2007-05-23,1.0173166666666666,24.415599999999998
2007-05-24,0.8016583333333333,19.2398
2007-05-25,1.1209861111111112,26.90366666666667
2007-05-26,1.0501722222222223,25.204133333333335
2007-05-27,1.4957,35.8968
2007-05-28,1.1371305555555555,27.291133333333335
2007-05-29,0.7370416666666666,17.689
2007-05-30,1.1179625,26.8311
2007-05-31,0.6517708333333333,15.642499999999998
2007-06-01,0.7261417651146629,17.42740236275191
2007-06-02,1.0308069444444445,24.73936666666667
2007-06-03,1.4639069444444444,35.133766666666666
2007-06-04,0.6330680555555556,15.193633333333334
2007-06-05,1.0131194444444445,24.314866666666667
2007-06-06,1.176954829742877,28.246915913829046
2007-06-07,0.6840291666666667,16.4167
2007-06-08,1.491698611111111,35.80076666666666
2007-06-09,0.7559300998573467,18.142322396576322
2007-06-10,0.9311194444444444,22.346866666666664
2007-06-11,0.5518430555555556,13.244233333333334
2007-06-12,0.6380319444444444,15.312766666666667
2007-06-13,0.643938888888889,15.454533333333334
2007-06-14,0.8743638888888889,20.984733333333335
2007-06-15,0.687225,16.4934
2007-06-16,1.4012236111111112,33.62936666666667
2007-06-17,1.3521458333333334,32.4515
2007-06-18,0.47116250000000004,11.3079
2007-06-19,0.5857858136300418,14.058859527121003
2007-06-20,0.7460319444444445,17.904766666666667
2007-06-21,0.5603791666666667,13.4491
2007-06-22,0.3932597222222222,9.438233333333333
2007-06-23,0.33164305555555557,7.959433333333333
2007-06-24,0.49628888888888884,11.910933333333332
2007-06-25,0.7445847222222223,17.870033333333335
2007-06-26,0.6561861111111111,15.748466666666667
2007-06-27,1.0283513888888889,24.680433333333333
2007-06-28,0.8996097222222222,21.590633333333333
2007-06-29,0.906322446143155,21.75173870743572
2007-06-30,0.9273013888888889,22.255233333333333
2007-07-01,0.7129611111111112,17.111066666666666
2007-07-02,0.67155,16.1172
2007-07-03,0.73605,17.6652
2007-07-04,0.6968125,16.723499999999998
2007-07-05,0.7342291666666666,17.621499999999997
2007-07-06,0.7427250000000001,17.825400000000002
2007-07-07,0.943198611111111,22.636766666666666
2007-07-08,0.7563055555555555,18.15133333333333
2007-07-09,0.8195541666666666,19.6693
2007-07-10,0.6307805555555556,15.138733333333334
2007-07-11,0.5016333333333333,12.039199999999997
2007-07-12,0.7427652777777779,17.82636666666667
2007-07-13,0.5516541666666667,13.2397
2007-07-14,0.8945625,21.4695
2007-07-15,0.700018320610687,16.80043969465649
2007-07-16,0.5928291666666666,14.227899999999998
2007-07-17,0.49974444444444444,11.993866666666666
2007-07-18,0.5257513888888888,12.618033333333333
2007-07-19,0.47075416666666664,11.2981
2007-07-20,0.771126388888889,18.507033333333336
2007-07-21,0.7362833333333334,17.6708
2007-07-22,0.9560625434329396,22.94550104239055
2007-07-23,0.6882069444444444,16.516966666666665
2007-07-24,0.5731138888888889,13.754733333333334
2007-07-25,0.32816666666666666,7.8759999999999994
2007-07-26,0.6420138888888889,15.408333333333333
2007-07-27,0.8350791666666666,20.0419
2007-07-28,1.1262930555555557,27.031033333333337
2007-07-29,0.2229972222222222,5.351933333333333
2007-07-30,0.3241777777777778,7.780266666666667
2007-07-31,0.5641194444444444,13.538866666666665
2007-08-01,0.7472431289640592,17.93383509513742
2007-08-02,0.7079277777777778,16.990266666666667
2007-08-03,0.7384472222222223,17.722733333333334
2007-08-04,0.7951319444444445,19.083166666666667
2007-08-05,0.5465958333333333,13.118299999999998
2007-08-06,0.75675,18.162
2007-08-07,1.0302638888888889,24.726333333333333
2007-08-08,0.7815847222222222,18.758033333333334
2007-08-09,0.7442222222222222,17.861333333333334
2007-08-10,0.7138958333333333,17.133499999999998
2007-08-11,0.7580902777777778,18.194166666666668
2007-08-12,0.8624333333333334,20.6984
2007-08-13,0.8007027777777778,19.216866666666668
2007-08-14,0.6536041666666667,15.686499999999999
2007-08-15,0.8276805555555555,19.864333333333335
2007-08-16,0.6656222222222222,15.974933333333333
2007-08-17,0.7013138888888888,16.831533333333333
2007-08-18,0.24163888888888888,5.799333333333333
2007-08-19,0.9877041666666667,23.704900000000002
2007-08-20,0.929751388888889,22.314033333333334
2007-08-21,0.44621944444444445,10.709266666666666
2007-08-22,0.8401444444444445,20.163466666666668
2007-08-23,0.7724388888888888,18.53853333333333
2007-08-24,1.1509478804725504,27.62274913134121
2007-08-25,0.7992222222222223,19.181333333333335
2007-08-26,0.9131291666666667,21.9151
2007-08-27,0.8414791666666667,20.1955
2007-08-28,0.6923638888888889,16.616733333333332
2007-08-29,0.5194388888888889,12.466533333333334
2007-08-30,0.8350402777777778,20.040966666666666
2007-08-31,0.8887652777777777,21.330366666666663
2007-09-01,1.1815875,28.3581
2007-09-02,1.1544916666666667,27.7078
2007-09-03,0.7214736111111111,17.315366666666666
2007-09-04,1.1006555555555555,26.415733333333332
2007-09-05,0.8587305555555554,20.60953333333333
2007-09-06,0.6260236111111112,15.024566666666669
2007-09-07,0.9281222222222223,22.274933333333337
2007-09-08,1.020661111111111,24.495866666666664
2007-09-09,1.1663208333333333,27.991699999999998
2007-09-10,0.7759555555555555,18.622933333333332
2007-09-11,0.6830361111111111,16.392866666666666
2007-09-12,0.8942805555555555,21.462733333333333
2007-09-13,0.7960986111111111,19.106366666666666
2007-09-14,0.7885208333333333,18.924500000000002
2007-09-15,0.7606333333333333,18.2552
2007-09-16,1.1473777777777778,27.537066666666668
2007-09-17,1.0147125,24.353099999999998
2007-09-18,0.8107777777777778,19.458666666666666
2007-09-19,0.9018638888888889,21.644733333333335
2007-09-20,0.8718972222222222,20.925533333333334
2007-09-21,0.8602638888888888,20.64633333333333
2007-09-22,0.8167861111111111,19.602866666666667
2007-09-23,0.9847013888888889,23.632833333333334
2007-09-24,0.9406458333333333,22.575499999999998
2007-09-25,1.2252375,29.4057
2007-09-26,1.267221140472879,30.4133073713491
2007-09-27,0.9670833333333333,23.21
2007-09-28,1.1670125,28.0083
2007-09-29,1.5948069444444444,38.27536666666666
2007-09-30,1.0529791666666666,25.271499999999996
2007-10-01,1.1950847222222223,28.682033333333337
2007-10-02,1.526988888888889,36.647733333333335
2007-10-03,0.8892041666666667,21.3409
2007-10-04,1.0544847222222222,25.307633333333335
2007-10-05,0.9681194444444445,23.23486666666667
2007-10-06,1.2196111111111112,29.27066666666667
2007-10-07,1.4625791666666668,35.1019
2007-10-08,0.7605847222222222,18.254033333333332
2007-10-09,1.172123611111111,28.130966666666666
2007-10-10,0.8103972222222222,19.449533333333335
2007-10-11,1.2030874999999999,28.8741
2007-10-12,1.3295166666666667,31.9084
2007-10-13,1.3380055555555557,32.11213333333333
2007-10-14,1.431425,34.3542
2007-10-15,0.8793958333333333,21.1055
2007-10-16,1.3641958333333333,32.7407
2007-10-17,1.0950902777777778,26.28216666666667
2007-10-18,1.054534722222222,25.308833333333332
2007-10-19,1.4483666666666668,34.7608
2007-10-20,1.1529486111111111,27.670766666666665
2007-10-21,1.3485694444444445,32.36566666666667
2007-10-22,1.1478444444444444,27.548266666666667
2007-10-23,1.3592823365785813,32.62277607788595
2007-10-24,1.2955805555555555,31.093933333333332
2007-10-25,1.2874430555555554,30.89863333333333
2007-10-26,0.9983111111111111,23.959466666666668
2007-10-27,1.2400611111111113,29.76146666666667
2007-10-28,0.3556652777777778,8.535966666666667
2007-10-29,0.37876944444444444,9.090466666666666
2007-10-30,0.5632,13.5168
2007-10-31,0.8911180555555556,21.386833333333335
2007-11-01,0.3445944444444444,8.270266666666666
2007-11-02,1.002501388888889,24.060033333333337
2007-11-03,0.3420486111111111,8.209166666666667
2007-11-04,1.0317263888888888,24.76143333333333
2007-11-05,1.0420777777777779,25.009866666666667
2007-11-06,1.4460958333333334,34.7063
2007-11-07,1.2810819444444446,30.745966666666668
2007-11-08,1.0424027777777778,25.017666666666667
2007-11-09,1.5077958333333334,36.1871
2007-11-10,1.813611111111111,43.526666666666664
2007-11-11,1.3105027777777778,31.452066666666667
2007-11-12,1.4973236111111112,35.935766666666666
2007-11-13,1.537776388888889,36.90663333333333
2007-11-14,1.4222180555555555,34.13323333333333
2007-11-15,1.0361027777777778,24.866466666666668
2007-11-16,1.6039958333333333,38.4959
2007-11-17,1.8125652777777779,43.50156666666667
2007-11-18,1.5165680555555556,36.39763333333333
2007-11-19,1.1969819444444445,28.727566666666668
2007-11-20,1.4554555555555557,34.930933333333336
2007-11-21,1.217398193189715,29.217556636553162
2007-11-22,1.3419291666666666,32.2063
2007-11-23,1.7518180555555556,42.04363333333333
2007-11-24,1.3187875,31.6509
2007-11-25,0.9691652777777777,23.259966666666664
2007-11-26,1.0900805555555555,26.16193333333333
2007-11-27,1.9451472222222224,46.68353333333334
2007-11-28,1.1423194444444444,27.415666666666667
2007-11-29,1.194739402362752,28.673745656706046
2007-11-30,1.6192555555555557,38.86213333333333
2007-12-01,2.1770430555555556,52.24903333333333
2007-12-02,2.045963888888889,49.10313333333334
2007-12-03,1.2236527777777777,29.367666666666665
2007-12-04,1.4358583333333332,34.4606
2007-12-05,1.4952222222222222,35.885333333333335
2007-12-06,1.7277319444444446,41.46556666666667
2007-12-07,1.2284833333333334,29.483600000000003
2007-12-08,1.5370861111111112,36.89006666666667
2007-12-09,1.5795722222222222,37.909733333333335
2007-12-10,1.2213569444444443,29.31256666666666
2007-12-11,1.6007666666666664,38.41839999999999
2007-12-12,1.1028208333333334,26.4677
2007-12-13,1.2831569444444446,30.795766666666673
2007-12-14,1.3713944444444444,32.913466666666665
2007-12-15,1.9006083333333335,45.6146
2007-12-16,1.9182069444444443,46.036966666666665
2007-12-17,1.2488297428769979,29.97191382904795
2007-12-18,1.8216625,43.719899999999996
2007-12-19,1.5250361111111113,36.60086666666667
2007-12-20,1.353998611111111,32.49596666666667
2007-12-21,1.3767888888888888,33.04293333333333
2007-12-22,1.8133777777777778,43.52106666666667
2007-12-23,1.67295,40.1508
2007-12-24,1.56795,37.6308
2007-12-25,1.8715055555555555,44.916133333333335
2007-12-26,1.7918611111111113,43.00466666666667
2007-12-27,1.7584708333333332,42.2033
2007-12-28,2.1618416666666667,51.8842
2007-12-29,2.290941666666667,54.982600000000005
2007-12-30,1.777025,42.6486
2007-12-31,1.5392652777777778,36.942366666666665
2008-01-01,1.916484722222222,45.99563333333333
2008-01-02,1.1417402777777779,27.401766666666667
2008-01-03,1.048686111111111,25.168466666666664
2008-01-04,1.5915638888888888,38.19753333333333
2008-01-05,1.5161444444444445,36.38746666666667
2008-01-06,1.2674888888888889,30.419733333333333
2008-01-07,1.177648611111111,28.263566666666666
2008-01-08,1.4191319444444443,34.05916666666666
2008-01-09,1.2419722222222223,29.807333333333332
2008-01-10,1.3153305555555557,31.567933333333336
2008-01-11,1.1845958333333333,28.4303
2008-01-12,1.9940333333333333,47.8568
2008-01-13,2.0025406532314105,48.060975677553856
2008-01-14,1.4062027777777777,33.748866666666665
2008-01-15,1.865911111111111,44.781866666666666
2008-01-16,1.4832305555555554,35.59753333333333
2008-01-17,1.0918625,26.2047
2008-01-18,1.5187416666666667,36.449799999999996
2008-01-19,1.3752125,33.0051
2008-01-20,1.208588888888889,29.006133333333334
2008-01-21,1.2909708333333334,30.9833
2008-01-22,1.6145958333333335,38.7503
2008-01-23,1.3071583333333334,31.3718
2008-01-24,1.142376388888889,27.417033333333336
2008-01-25,1.5554555555555558,37.33093333333334
2008-01-26,1.9687416666666666,47.2498
2008-01-27,1.6540041666666667,39.6961
2008-01-28,1.6029138888888887,38.46993333333333
2008-01-29,1.85835,44.6004
2008-01-30,1.1393375,27.344099999999997
2008-01-31,1.3568902777777778,32.56536666666667
2008-02-01,1.0657305555555556,25.577533333333335
2008-02-02,2.040329395413482,48.96790548992357
2008-02-03,1.4476166666666668,34.7428
2008-02-04,1.130651388888889,27.135633333333335
2008-02-05,1.7169833333333335,41.207600000000006
2008-02-06,1.1594027777777778,27.825666666666667
2008-02-07,1.0543819444444444,25.305166666666665
2008-02-08,1.3545583333333333,32.5094
2008-02-09,1.4599138888888887,35.03793333333333
2008-02-10,1.5171625,36.4119
2008-02-11,1.1750111111111112,28.20026666666667
2008-02-12,1.3804152777777778,33.12996666666667
2008-02-13,1.319790277777778,31.67496666666667
2008-02-14,1.1143208333333334,26.743700000000004
2008-02-15,1.3925055555555557,33.42013333333334
2008-02-16,1.6298249999999999,39.11579999999999
2008-02-17,1.3426166666666666,32.2228
2008-02-18,1.0516694444444445,25.24006666666667
2008-02-19,1.477025,35.4486
2008-02-20,1.5651319444444445,37.56316666666667
2008-02-21,1.1346180555555554,27.23083333333333
2008-02-22,1.2031694444444445,28.876066666666667
2008-02-23,1.2753616133518777,30.608678720445063
2008-02-24,0.8770888888888889,21.050133333333335
2008-02-25,0.35033888888888887,8.408133333333332
2008-02-26,0.3521666666666667,8.452
2008-02-27,0.39355555555555555,9.445333333333334
2008-02-28,0.35359999999999997,8.4864
2008-02-29,0.9259361111111111,22.222466666666666
2008-03-01,0.7929694444444444,19.031266666666667
2008-03-02,0.8071013888888889,19.370433333333335
2008-03-03,0.7226041666666666,17.342499999999998
2008-03-04,1.1590208333333334,27.8165
2008-03-05,1.4147277777777778,33.95346666666667
2008-03-06,1.7383388888888889,41.72013333333334
2008-03-07,1.2937194444444444,31.049266666666668
2008-03-08,1.5615694444444443,37.477666666666664
2008-03-09,1.083651388888889,26.007633333333338
2008-03-10,1.1240875,26.978099999999998
2008-03-11,1.5278069444444444,36.667366666666666
2008-03-12,1.2321055555555556,29.570533333333334
2008-03-13,1.1635513888888889,27.92523333333333
2008-03-14,1.5348749999999998,36.836999999999996
2008-03-15,1.0946527777777777,26.271666666666665
2008-03-16,1.2513611111111111,30.032666666666668
2008-03-17,1.1853597222222223,28.448633333333333
2008-03-18,1.3316430555555556,31.959433333333337
2008-03-19,0.9086444444444445,21.807466666666667
2008-03-20,0.8703291666666667,20.887900000000002
2008-03-21,1.4350291666666666,34.4407
2008-03-22,1.4260527777777778,34.22526666666667
2008-03-23,1.6152708333333332,38.76649999999999
2008-03-24,1.3722501737317583,32.9340041695622
2008-03-25,1.3999,33.5976
2008-03-26,1.1343555555555556,27.224533333333333
2008-03-27,0.9519597222222222,22.847033333333336
2008-03-28,1.3093222222222223,31.423733333333335
2008-03-29,1.716076388888889,41.185833333333335
2008-03-30,1.4905499999999998,35.773199999999996
2008-03-31,0.9566458333333333,22.9595
2008-04-01,1.4785083333333335,35.4842
2008-04-02,1.1747722222222223,28.194533333333336
2008-04-03,0.7838583333333334,18.812600000000003
2008-04-04,1.1332763888888888,27.198633333333333
2008-04-05,1.3685847222222223,32.84603333333334
2008-04-06,1.1779986111111111,28.271966666666668
2008-04-07,1.0686375,25.647299999999998
2008-04-08,1.8454972222222223,44.29193333333333
2008-04-09,0.8464250000000001,20.314200000000003
2008-04-10,1.0262125,24.6291
2008-04-11,1.3039333333333334,31.294400000000003
2008-04-12,1.9444541666666668,46.666900000000005
2008-04-13,1.5506847222222222,37.216433333333335
2008-04-14,1.1038763888888887,26.49303333333333
2008-04-15,1.1600041666666667,27.8401
2008-04-16,1.0340722222222223,24.817733333333337
2008-04-17,0.9693486111111111,23.264366666666668
2008-04-18,1.293326388888889,31.039833333333338
2008-04-19,1.565076388888889,37.56183333333334
2008-04-20,1.2440402777777777,29.856966666666665
2008-04-21,0.8084416666666666,19.4026
2008-04-22,1.1303305555555556,27.127933333333335
2008-04-23,0.9425888888888889,22.622133333333334
2008-04-24,0.7248416666666666,17.3962
2008-04-25,0.8803708333333333,21.1289
2008-04-26,0.6271986111111112,15.052766666666669
2008-04-27,0.7001666666666667,16.804000000000002
2008-04-28,0.457675,10.9842
2008-04-29,1.3698722222222222,32.876933333333334
2008-04-30,0.7650874999999999,18.362099999999998
2008-05-01,0.40000972222222225,9.600233333333334
2008-05-02,1.0401166666666666,24.962799999999998
2008-05-03,0.8955555555555554,21.493333333333332
2008-05-04,1.0215069444444445,24.516166666666667
2008-05-05,0.9492583333333333,22.7822
2008-05-06,1.2430416666666666,29.833
2008-05-07,0.81685,19.6044
2008-05-08,1.4699291666666665,35.278299999999994
2008-05-09,1.2133833333333333,29.121199999999998
2008-05-10,1.3257833333333333,31.8188
2008-05-11,1.1186944444444444,26.848666666666666
2008-05-12,1.058475,25.4034
2008-05-13,1.0256208333333334,24.614900000000002
2008-05-14,1.1001819444444445,26.404366666666668
2008-05-15,0.8074777777777778,19.37946666666667
2008-05-16,1.14605702364395,27.505368567454802
2008-05-17,1.1510097222222222,27.624233333333333
2008-05-18,1.2527486111111112,30.065966666666668
2008-05-19,0.7154597222222222,17.171033333333334
2008-05-20,1.0981486111111112,26.355566666666668
2008-05-21,0.9195222222222222,22.068533333333335
2008-05-22,0.6783805555555555,16.281133333333333
2008-05-23,1.0311916666666667,24.748600000000003
2008-05-24,1.0973444444444445,26.336266666666667
2008-05-25,1.4225722222222221,34.141733333333335
2008-05-26,0.8956319444444445,21.49516666666667
2008-05-27,1.1865972222222223,28.478333333333335
2008-05-28,0.7738694444444445,18.57286666666667
2008-05-29,0.7882472222222222,18.917933333333334
2008-05-30,0.9703083333333333,23.287399999999998
2008-05-31,1.1399097222222223,27.357833333333335
2008-06-01,1.2839416666666668,30.814600000000002
2008-06-02,0.7458416666666666,17.900199999999998
2008-06-03,1.1095944444444445,26.63026666666667
2008-06-04,1.1034111111111111,26.48186666666667
2008-06-05,0.7778319444444445,18.66796666666667
2008-06-06,0.8456347222222221,20.295233333333332
2008-06-07,1.3072805555555556,31.37473333333333
2008-06-08,1.0710569444444444,25.705366666666666
2008-06-09,0.9206236111111111,22.094966666666668
2008-06-10,0.7410347222222222,17.78483333333333
2008-06-11,0.7800041666666666,18.7201
2008-06-12,0.8745361111111112,20.988866666666667
2008-06-13,1.3024878387769283,31.25970813064628
2008-06-14,0.9617500000000001,23.082
2008-06-15,1.5896541666666666,38.1517
2008-06-16,0.9048916666666668,21.7174
2008-06-17,0.7951972222222222,19.084733333333332
2008-06-18,1.3150055555555555,31.560133333333333
2008-06-19,1.1028347222222221,26.46803333333333
2008-06-20,1.1639611111111112,27.93506666666667
2008-06-21,1.2043430555555554,28.90423333333333
2008-06-22,1.087788888888889,26.106933333333334
2008-06-23,0.8693027777777778,20.863266666666668
2008-06-24,1.2183694444444444,29.240866666666665
2008-06-25,0.8762291666666666,21.0295
2008-06-26,0.7333472222222223,17.600333333333335
2008-06-27,1.2188555555555556,29.252533333333332
2008-06-28,0.8394444444444444,20.14666666666667
2008-06-29,0.5203833333333333,12.4892
2008-06-30,0.5584694444444445,13.403266666666667
2008-07-01,0.8439166666666666,20.253999999999998
2008-07-02,0.7966680555555555,19.120033333333332
2008-07-03,0.7627499999999999,18.305999999999997
2008-07-04,0.6541805555555555,15.700333333333333
2008-07-05,1.0202,24.4848
2008-07-06,1.2535166666666666,30.0844
2008-07-07,0.6829097222222222,16.389833333333335
2008-07-08,0.7820930555555555,18.770233333333334
2008-07-09,0.6384152777777777,15.321966666666665
2008-07-10,0.8689416666666667,20.8546
2008-07-11,0.8709833333333332,20.903599999999997
2008-07-12,0.9228138888888889,22.147533333333335
2008-07-13,0.8718734353268428,20.924962447844226
2008-07-14,0.7902263888888889,18.965433333333333
2008-07-15,0.8026805555555555,19.264333333333333
2008-07-16,0.7479597222222222,17.95103333333333
2008-07-17,0.9160569444444445,21.985366666666668
2008-07-18,0.8761,21.0264
2008-07-19,0.9333430555555555,22.400233333333333
2008-07-20,0.6538430555555556,15.692233333333334
2008-07-21,0.8031097222222223,19.274633333333334
2008-07-22,0.5140569444444444,12.337366666666664
2008-07-23,0.6546041666666667,15.7105
2008-07-24,0.7593402777777778,18.22416666666667
2008-07-25,0.6010652777777777,14.425566666666665
2008-07-26,0.5664472222222222,13.594733333333334
2008-07-27,0.7968027777777777,19.123266666666666
2008-07-28,0.573475,13.763399999999999
2008-07-29,0.8101097222222222,19.442633333333333
2008-07-30,0.9027138888888888,21.66513333333333
2008-07-31,0.9671097222222221,23.21063333333333
2008-08-01,0.5135944444444445,12.326266666666667
2008-08-02,0.35123333333333334,8.4296
2008-08-03,0.35054305555555554,8.413033333333333
2008-08-04,0.7824322446143156,18.778373870743575
2008-08-05,0.5743875,13.785300000000001
2008-08-06,0.22646666666666668,5.4352
2008-08-07,0.23255833333333334,5.5814
2008-08-08,0.2098611111111111,5.036666666666667
2008-08-09,0.24925277777777777,5.982066666666666
2008-08-10,0.24446666666666667,5.8672
2008-08-11,0.258275,6.198599999999999
2008-08-12,0.20068333333333332,4.8164
2008-08-13,0.19623888888888888,4.709733333333333
2008-08-14,0.18767916666666665,4.5043
2008-08-15,0.1900375,4.5609
